consumption_id,entitlement_id,cust_id,product_id,month,consumed_units,licensed_amount
U001509,E00132,C0027,P0033,2025-10-01,1161.39,1056
U001510,E00132,C0027,P0033,2025-11-01,602.62,1056
U001511,E00132,C0027,P0033,2025-12-01,916.84,1056
U001512,E00132,C0027,P0033,2026-01-01,810.94,1056
U001513,E00132,C0027,P0033,2026-02-01,1144.5,1056
U001514,E00132,C0027,P0033,2026-03-01,754.58,1056
U001515,E00132,C0027,P0033,2026-04-01,809.22,1056
U001516,E00132,C0027,P0033,2026-05-01,824.62,1056
U001517,E00132,C0027,P0033,2026-06-01,788.03,1056
U001518,E00133,C0027,P0455,2025-07-01,1.84,3
U001519,E00133,C0027,P0455,2025-08-01,2.4,3
U001520,E00133,C0027,P0455,2025-09-01,2.12,3
U001521,E00133,C0027,P0455,2025-10-01,2.48,3
U001522,E00133,C0027,P0455,2025-11-01,1.96,3
U001523,E00133,C0027,P0455,2025-12-01,2.43,3
U001524,E00133,C0027,P0455,2026-01-01,2.23,3
U001525,E00133,C0027,P0455,2026-02-01,2.7,3
U001526,E00133,C0027,P0455,2026-03-01,1.91,3
U001527,E00133,C0027,P0455,2026-04-01,2.44,3
U001528,E00133,C0027,P0455,2026-05-01,1.94,3
U001529,E00133,C0027,P0455,2026-06-01,1.6,3
U001530,E00134,C0027,P0248,2025-07-01,882.17,1314
U001531,E00134,C0027,P0248,2025-08-01,691.0,1314
U001532,E00134,C0027,P0248,2025-09-01,1138.04,1314
U001533,E00134,C0027,P0248,2025-10-01,744.94,1314
U001534,E00134,C0027,P0248,2025-11-01,818.2,1314
U001535,E00134,C0027,P0248,2025-12-01,1439.92,1314
U001536,E00134,C0027,P0248,2026-01-01,1066.73,1314
U001537,E00134,C0027,P0248,2026-02-01,952.33,1314
U001538,E00134,C0027,P0248,2026-03-01,1244.55,1314
U001539,E00134,C0027,P0248,2026-04-01,1014.66,1314
U001540,E00134,C0027,P0248,2026-05-01,1127.18,1314
U001541,E00134,C0027,P0248,2026-06-01,902.41,1314
U001542,E00135,C0027,P0073,2025-07-01,17.39,24
U001543,E00135,C0027,P0073,2025-08-01,15.04,24
U001544,E00135,C0027,P0073,2025-09-01,17.21,24
U001545,E00135,C0027,P0073,2025-10-01,21.99,24
U001546,E00135,C0027,P0073,2025-11-01,18.14,24
U001547,E00135,C0027,P0073,2025-12-01,16.82,24
U001548,E00135,C0027,P0073,2026-01-01,19.43,24
U001549,E00135,C0027,P0073,2026-02-01,17.1,24
U001550,E00135,C0027,P0073,2026-03-01,14.6,24
U001551,E00135,C0027,P0073,2026-04-01,22.59,24
U001552,E00135,C0027,P0073,2026-05-01,22.1,24
U001553,E00135,C0027,P0073,2026-06-01,19.77,24
U001554,E00136,C0027,P0200,2025-08-01,10.0,18
U001555,E00136,C0027,P0200,2025-09-01,14.23,18
U001556,E00136,C0027,P0200,2025-10-01,14.01,18
U001557,E00136,C0027,P0200,2025-11-01,12.42,18
U001558,E00136,C0027,P0200,2025-12-01,12.99,18
U001559,E00136,C0027,P0200,2026-01-01,13.85,18
U001560,E00136,C0027,P0200,2026-02-01,13.03,18
U001561,E00136,C0027,P0200,2026-03-01,10.27,18
U001562,E00136,C0027,P0200,2026-04-01,13.6,18
U001563,E00136,C0027,P0200,2026-05-01,10.77,18
U001564,E00136,C0027,P0200,2026-06-01,17.0,18
U001565,E00137,C0028,P0482,2025-07-01,7866.02,10932
U001566,E00137,C0028,P0482,2025-08-01,9359.56,10932
U001567,E00137,C0028,P0482,2025-09-01,7684.37,10932
U001568,E00137,C0028,P0482,2025-10-01,8733.35,10932
U001569,E00137,C0028,P0482,2025-11-01,6849.38,10932
U001570,E00137,C0028,P0482,2025-12-01,6899.48,10932
U001571,E00137,C0028,P0482,2026-01-01,6674.71,10932
U001572,E00137,C0028,P0482,2026-02-01,11079.24,10932
U001573,E00137,C0028,P0482,2026-03-01,6799.76,10932
U001574,E00137,C0028,P0482,2026-04-01,7292.4,10932
U001575,E00137,C0028,P0482,2026-05-01,5066.18,10932
U001576,E00137,C0028,P0482,2026-06-01,11485.03,10932
U001577,E00138,C0028,P0476,2025-07-01,9.89,16
U001578,E00138,C0028,P0476,2025-08-01,10.67,16
U001579,E00138,C0028,P0476,2025-09-01,12.95,16
U001580,E00138,C0028,P0476,2025-10-01,13.42,16
U001581,E00138,C0028,P0476,2025-11-01,11.78,16
U001582,E00138,C0028,P0476,2025-12-01,9.83,16
U001583,E00138,C0028,P0476,2026-01-01,12.18,16
U001584,E00138,C0028,P0476,2026-02-01,11.05,16
U001585,E00138,C0028,P0476,2026-03-01,11.7,16
U001586,E00138,C0028,P0476,2026-04-01,10.43,16
U001587,E00138,C0028,P0476,2026-05-01,12.95,16
U001588,E00138,C0028,P0476,2026-06-01,13.88,16
U001589,E00139,C0028,P0367,2025-07-01,4.53,6
U001590,E00139,C0028,P0367,2025-08-01,5.05,6
U001591,E00139,C0028,P0367,2025-09-01,4.28,6
U001592,E00139,C0028,P0367,2025-10-01,4.25,6
U001593,E00139,C0028,P0367,2025-11-01,4.27,6
U001594,E00139,C0028,P0367,2025-12-01,3.76,6
U001595,E00139,C0028,P0367,2026-01-01,4.03,6
U001596,E00139,C0028,P0367,2026-02-01,2.95,6
U001597,E00139,C0028,P0367,2026-03-01,4.22,6
U001598,E00139,C0028,P0367,2026-04-01,3.49,6
U001599,E00139,C0028,P0367,2026-05-01,4.62,6
U001600,E00139,C0028,P0367,2026-06-01,4.38,6
U001601,E00140,C0028,P0444,2025-10-01,1907.49,1990
U001602,E00140,C0028,P0444,2025-11-01,1458.64,1990
U001603,E00140,C0028,P0444,2025-12-01,1160.25,1990
U001604,E00140,C0028,P0444,2026-01-01,1212.68,1990
U001605,E00140,C0028,P0444,2026-02-01,1280.58,1990
U001606,E00140,C0028,P0444,2026-03-01,1321.01,1990
U001607,E00140,C0028,P0444,2026-04-01,1932.53,1990
U001608,E00140,C0028,P0444,2026-05-01,896.85,1990
U001609,E00140,C0028,P0444,2026-06-01,1434.17,1990
U001610,E00141,C0028,P0421,2025-08-01,28.04,29
U001611,E00141,C0028,P0421,2025-09-01,21.14,29
U001612,E00141,C0028,P0421,2025-10-01,19.3,29
U001613,E00141,C0028,P0421,2025-11-01,27.0,29
U001614,E00141,C0028,P0421,2025-12-01,22.92,29
U001615,E00141,C0028,P0421,2026-01-01,16.65,29
U001616,E00141,C0028,P0421,2026-02-01,23.41,29
U001617,E00141,C0028,P0421,2026-03-01,24.45,29
U001618,E00141,C0028,P0421,2026-04-01,17.25,29
U001619,E00141,C0028,P0421,2026-05-01,27.74,29
U001620,E00141,C0028,P0421,2026-06-01,22.37,29
U001621,E00142,C0028,P0215,2025-07-01,213.71,312
U001622,E00142,C0028,P0215,2025-08-01,271.84,312
U001623,E00142,C0028,P0215,2025-09-01,201.65,312
U001624,E00142,C0028,P0215,2025-10-01,205.17,312
U001625,E00142,C0028,P0215,2025-11-01,220.93,312
U001626,E00142,C0028,P0215,2025-12-01,229.42,312
U001627,E00142,C0028,P0215,2026-01-01,252.84,312
U001628,E00142,C0028,P0215,2026-02-01,207.91,312
U001629,E00142,C0028,P0215,2026-03-01,246.26,312
U001630,E00142,C0028,P0215,2026-04-01,222.62,312
U001631,E00142,C0028,P0215,2026-05-01,203.71,312
U001632,E00142,C0028,P0215,2026-06-01,203.94,312
U001633,E00143,C0028,P0418,2025-07-01,0.61,1
U001634,E00143,C0028,P0418,2025-08-01,0.85,1
U001635,E00143,C0028,P0418,2025-09-01,0.86,1
U001636,E00143,C0028,P0418,2025-10-01,0.65,1
U001637,E00143,C0028,P0418,2025-11-01,0.94,1
U001638,E00143,C0028,P0418,2025-12-01,0.72,1
U001639,E00143,C0028,P0418,2026-01-01,0.58,1
U001640,E00143,C0028,P0418,2026-02-01,0.53,1
U001641,E00143,C0028,P0418,2026-03-01,0.76,1
U001642,E00143,C0028,P0418,2026-04-01,0.6,1
U001643,E00143,C0028,P0418,2026-05-01,0.64,1
U001644,E00143,C0028,P0418,2026-06-01,0.61,1
U001645,E00144,C0029,P0202,2025-07-01,0.0,25
U001646,E00144,C0029,P0202,2025-08-01,0.0,25
U001647,E00144,C0029,P0202,2025-09-01,0.0,25
U001648,E00144,C0029,P0202,2025-10-01,0.0,25
U001649,E00144,C0029,P0202,2025-11-01,0.0,25
U001650,E00144,C0029,P0202,2025-12-01,0.0,25
U001651,E00144,C0029,P0202,2026-01-01,0.0,25
U001652,E00144,C0029,P0202,2026-02-01,0.0,25
U001653,E00144,C0029,P0202,2026-03-01,0.0,25
U001654,E00144,C0029,P0202,2026-04-01,0.0,25
U001655,E00144,C0029,P0202,2026-05-01,0.0,25
U001656,E00144,C0029,P0202,2026-06-01,0.0,25
U001657,E00145,C0029,P0403,2025-07-01,0.0,421
U001658,E00145,C0029,P0403,2025-08-01,0.0,421
U001659,E00145,C0029,P0403,2025-09-01,0.0,421
U001660,E00145,C0029,P0403,2025-10-01,0.0,421
U001661,E00145,C0029,P0403,2025-11-01,0.0,421
U001662,E00145,C0029,P0403,2025-12-01,0.0,421
U001663,E00145,C0029,P0403,2026-01-01,0.0,421
U001664,E00145,C0029,P0403,2026-02-01,0.0,421
U001665,E00145,C0029,P0403,2026-03-01,0.0,421
U001666,E00145,C0029,P0403,2026-04-01,0.0,421
U001667,E00145,C0029,P0403,2026-05-01,0.0,421
U001668,E00145,C0029,P0403,2026-06-01,0.0,421
U001669,E00146,C0029,P0422,2025-07-01,0.0,10
U001670,E00146,C0029,P0422,2025-08-01,0.0,10
U001671,E00146,C0029,P0422,2025-09-01,0.0,10
U001672,E00146,C0029,P0422,2025-10-01,0.0,10
U001673,E00146,C0029,P0422,2025-11-01,0.0,10
U001674,E00146,C0029,P0422,2025-12-01,0.0,10
U001675,E00146,C0029,P0422,2026-01-01,0.0,10
U001676,E00146,C0029,P0422,2026-02-01,0.0,10
U001677,E00146,C0029,P0422,2026-03-01,0.0,10
U001678,E00146,C0029,P0422,2026-04-01,0.0,10
U001679,E00146,C0029,P0422,2026-05-01,0.0,10
U001680,E00146,C0029,P0422,2026-06-01,0.0,10
U001681,E00147,C0029,P0226,2025-07-01,0.0,208
U001682,E00147,C0029,P0226,2025-08-01,0.0,208
U001683,E00147,C0029,P0226,2025-09-01,0.0,208
U001684,E00147,C0029,P0226,2025-10-01,0.0,208
U001685,E00147,C0029,P0226,2025-11-01,0.0,208
U001686,E00147,C0029,P0226,2025-12-01,0.0,208
U001687,E00147,C0029,P0226,2026-01-01,0.0,208
U001688,E00147,C0029,P0226,2026-02-01,0.0,208
U001689,E00147,C0029,P0226,2026-03-01,0.0,208
U001690,E00147,C0029,P0226,2026-04-01,0.0,208
U001691,E00147,C0029,P0226,2026-05-01,0.0,208
U001692,E00147,C0029,P0226,2026-06-01,0.0,208
U001693,E00148,C0029,P0211,2025-07-01,0.0,1961
U001694,E00148,C0029,P0211,2025-08-01,0.0,1961
U001695,E00148,C0029,P0211,2025-09-01,0.0,1961
U001696,E00148,C0029,P0211,2025-10-01,0.0,1961
U001697,E00148,C0029,P0211,2025-11-01,0.0,1961
U001698,E00148,C0029,P0211,2025-12-01,0.0,1961
U001699,E00148,C0029,P0211,2026-01-01,0.0,1961
U001700,E00148,C0029,P0211,2026-02-01,0.0,1961
U001701,E00148,C0029,P0211,2026-03-01,0.0,1961
U001702,E00148,C0029,P0211,2026-04-01,0.0,1961
U001703,E00148,C0029,P0211,2026-05-01,0.0,1961
U001704,E00148,C0029,P0211,2026-06-01,0.0,1961
U001705,E00149,C0029,P0362,2025-07-01,0.0,12
U001706,E00149,C0029,P0362,2025-08-01,0.0,12
U001707,E00149,C0029,P0362,2025-09-01,0.0,12
U001708,E00149,C0029,P0362,2025-10-01,0.0,12
U001709,E00149,C0029,P0362,2025-11-01,0.0,12
U001710,E00149,C0029,P0362,2025-12-01,0.0,12
U001711,E00149,C0029,P0362,2026-01-01,0.0,12
U001712,E00149,C0029,P0362,2026-02-01,0.0,12
U001713,E00149,C0029,P0362,2026-03-01,0.0,12
U001714,E00149,C0029,P0362,2026-04-01,0.0,12
U001715,E00149,C0029,P0362,2026-05-01,0.0,12
U001716,E00149,C0029,P0362,2026-06-01,0.0,12
U001717,E00150,C0029,P0396,2025-07-01,0.0,1652
U001718,E00150,C0029,P0396,2025-08-01,0.0,1652
U001719,E00150,C0029,P0396,2025-09-01,0.0,1652
U001720,E00150,C0029,P0396,2025-10-01,0.0,1652
U001721,E00150,C0029,P0396,2025-11-01,0.0,1652
U001722,E00150,C0029,P0396,2025-12-01,0.0,1652
U001723,E00150,C0029,P0396,2026-01-01,0.0,1652
U001724,E00150,C0029,P0396,2026-02-01,0.0,1652
U001725,E00150,C0029,P0396,2026-03-01,0.0,1652
U001726,E00150,C0029,P0396,2026-04-01,0.0,1652
U001727,E00150,C0029,P0396,2026-05-01,0.0,1652
U001728,E00150,C0029,P0396,2026-06-01,0.0,1652
U001729,E00151,C0030,P0474,2025-07-01,5.29,8
U001730,E00151,C0030,P0474,2025-08-01,6.01,8
U001731,E00151,C0030,P0474,2025-09-01,4.89,8
U001732,E00151,C0030,P0474,2025-10-01,5.06,8
U001733,E00151,C0030,P0474,2025-11-01,5.54,8
U001734,E00151,C0030,P0474,2025-12-01,5.81,8
U001735,E00151,C0030,P0474,2026-01-01,6.49,8
U001736,E00151,C0030,P0474,2026-02-01,6.65,8
U001737,E00151,C0030,P0474,2026-03-01,7.71,8
U001738,E00151,C0030,P0474,2026-04-01,4.72,8
U001739,E00151,C0030,P0474,2026-05-01,4.78,8
U001740,E00151,C0030,P0474,2026-06-01,5.4,8
U001741,E00152,C0030,P0132,2025-07-01,817.11,1086
U001742,E00152,C0030,P0132,2025-08-01,844.77,1086
U001743,E00152,C0030,P0132,2025-09-01,993.41,1086
U001744,E00152,C0030,P0132,2025-10-01,753.15,1086
U001745,E00152,C0030,P0132,2025-11-01,792.1,1086
U001746,E00152,C0030,P0132,2025-12-01,682.33,1086
U001747,E00152,C0030,P0132,2026-01-01,585.05,1086
U001748,E00152,C0030,P0132,2026-02-01,886.81,1086
U001749,E00152,C0030,P0132,2026-03-01,985.27,1086
U001750,E00152,C0030,P0132,2026-04-01,721.39,1086
U001751,E00152,C0030,P0132,2026-05-01,885.51,1086
U001752,E00152,C0030,P0132,2026-06-01,639.44,1086
U001753,E00153,C0030,P0352,2025-10-01,13.12,24
U001754,E00153,C0030,P0352,2025-11-01,16.12,24
U001755,E00153,C0030,P0352,2025-12-01,15.55,24
U001756,E00153,C0030,P0352,2026-01-01,22.41,24
U001757,E00153,C0030,P0352,2026-02-01,12.69,24
U001758,E00153,C0030,P0352,2026-03-01,18.18,24
U001759,E00153,C0030,P0352,2026-04-01,16.63,24
U001760,E00153,C0030,P0352,2026-05-01,19.08,24
U001761,E00153,C0030,P0352,2026-06-01,17.71,24
U001762,E00154,C0030,P0018,2025-07-01,416.29,578
U001763,E00154,C0030,P0018,2025-08-01,450.48,578
U001764,E00154,C0030,P0018,2025-09-01,365.42,578
U001765,E00154,C0030,P0018,2025-10-01,412.09,578
U001766,E00154,C0030,P0018,2025-11-01,411.33,578
U001767,E00154,C0030,P0018,2025-12-01,461.98,578
U001768,E00154,C0030,P0018,2026-01-01,300.49,578
U001769,E00154,C0030,P0018,2026-02-01,448.41,578
U001770,E00154,C0030,P0018,2026-03-01,337.91,578
U001771,E00154,C0030,P0018,2026-04-01,448.63,578
U001772,E00154,C0030,P0018,2026-05-01,428.52,578
U001773,E00154,C0030,P0018,2026-06-01,478.89,578
U001774,E00155,C0030,P0068,2025-07-01,16.98,21
U001775,E00155,C0030,P0068,2025-08-01,11.66,21
U001776,E00155,C0030,P0068,2025-09-01,15.52,21
U001777,E00155,C0030,P0068,2025-10-01,15.02,21
U001778,E00155,C0030,P0068,2025-11-01,16.85,21
U001779,E00155,C0030,P0068,2025-12-01,13.83,21
U001780,E00155,C0030,P0068,2026-01-01,17.68,21
U001781,E00155,C0030,P0068,2026-02-01,15.71,21
U001782,E00155,C0030,P0068,2026-03-01,9.8,21
U001783,E00155,C0030,P0068,2026-04-01,17.52,21
U001784,E00155,C0030,P0068,2026-05-01,11.94,21
U001785,E00155,C0030,P0068,2026-06-01,14.05,21
U001786,E00156,C0030,P0387,2025-07-01,6.51,9
U001787,E00156,C0030,P0387,2025-08-01,5.76,9
U001788,E00156,C0030,P0387,2025-09-01,7.21,9
U001789,E00156,C0030,P0387,2025-10-01,9.74,9
U001790,E00156,C0030,P0387,2025-11-01,6.84,9
U001791,E00156,C0030,P0387,2025-12-01,6.76,9
U001792,E00156,C0030,P0387,2026-01-01,7.44,9
U001793,E00156,C0030,P0387,2026-02-01,8.43,9
U001794,E00156,C0030,P0387,2026-03-01,5.31,9
U001795,E00156,C0030,P0387,2026-04-01,5.31,9
U001796,E00156,C0030,P0387,2026-05-01,5.97,9
U001797,E00156,C0030,P0387,2026-06-01,7.94,9
U001798,E00157,C0031,P0014,2025-07-01,293.7,249
U001799,E00157,C0031,P0014,2025-08-01,336.52,249
U001800,E00157,C0031,P0014,2025-09-01,326.09,249
U001801,E00157,C0031,P0014,2025-10-01,382.7,249
U001802,E00157,C0031,P0014,2025-11-01,312.37,249
U001803,E00157,C0031,P0014,2025-12-01,391.67,249
U001804,E00157,C0031,P0014,2026-01-01,372.14,249
U001805,E00157,C0031,P0014,2026-02-01,358.04,249
U001806,E00157,C0031,P0014,2026-03-01,359.53,249
U001807,E00157,C0031,P0014,2026-04-01,313.67,249
U001808,E00157,C0031,P0014,2026-05-01,313.52,249
U001809,E00157,C0031,P0014,2026-06-01,402.14,249
U001810,E00158,C0031,P0138,2025-10-01,10949.94,9261
U001811,E00158,C0031,P0138,2025-11-01,15384.08,9261
U001812,E00158,C0031,P0138,2025-12-01,13371.63,9261
U001813,E00158,C0031,P0138,2026-01-01,14961.86,9261
U001814,E00158,C0031,P0138,2026-02-01,10883.8,9261
U001815,E00158,C0031,P0138,2026-03-01,11516.2,9261
U001816,E00158,C0031,P0138,2026-04-01,14322.84,9261
U001817,E00158,C0031,P0138,2026-05-01,14783.46,9261
U001818,E00158,C0031,P0138,2026-06-01,13000.91,9261
U001819,E00159,C0031,P0086,2025-07-01,1479.27,1215
U001820,E00159,C0031,P0086,2025-08-01,1800.29,1215
U001821,E00159,C0031,P0086,2025-09-01,1741.06,1215
U001822,E00159,C0031,P0086,2025-10-01,1828.25,1215
U001823,E00159,C0031,P0086,2025-11-01,1696.31,1215
U001824,E00159,C0031,P0086,2025-12-01,1973.01,1215
U001825,E00159,C0031,P0086,2026-01-01,1483.15,1215
U001826,E00159,C0031,P0086,2026-02-01,1481.19,1215
U001827,E00159,C0031,P0086,2026-03-01,1708.87,1215
U001828,E00159,C0031,P0086,2026-04-01,1950.55,1215
U001829,E00159,C0031,P0086,2026-05-01,1732.51,1215
U001830,E00159,C0031,P0086,2026-06-01,1707.07,1215
U001831,E00160,C0032,P0409,2025-10-01,1083.91,1543
U001832,E00160,C0032,P0409,2025-11-01,1155.36,1543
U001833,E00160,C0032,P0409,2025-12-01,1382.65,1543
U001834,E00160,C0032,P0409,2026-01-01,1035.57,1543
U001835,E00160,C0032,P0409,2026-02-01,948.8,1543
U001836,E00160,C0032,P0409,2026-03-01,923.11,1543
U001837,E00160,C0032,P0409,2026-04-01,1231.07,1543
U001838,E00160,C0032,P0409,2026-05-01,942.34,1543
U001839,E00160,C0032,P0409,2026-06-01,1153.8,1543
U001840,E00161,C0032,P0023,2025-07-01,11.88,16
U001841,E00161,C0032,P0023,2025-08-01,7.56,16
U001842,E00161,C0032,P0023,2025-09-01,11.49,16
U001843,E00161,C0032,P0023,2025-10-01,11.2,16
U001844,E00161,C0032,P0023,2025-11-01,10.46,16
U001845,E00161,C0032,P0023,2025-12-01,11.52,16
U001846,E00161,C0032,P0023,2026-01-01,12.28,16
U001847,E00161,C0032,P0023,2026-02-01,9.07,16
U001848,E00161,C0032,P0023,2026-03-01,8.59,16
U001849,E00161,C0032,P0023,2026-04-01,10.31,16
U001850,E00161,C0032,P0023,2026-05-01,14.33,16
U001851,E00161,C0032,P0023,2026-06-01,12.1,16
U001852,E00162,C0032,P0329,2025-07-01,6666.16,11991
U001853,E00162,C0032,P0329,2025-08-01,6491.83,11991
U001854,E00162,C0032,P0329,2025-09-01,9172.47,11991
U001855,E00162,C0032,P0329,2025-10-01,10543.75,11991
U001856,E00162,C0032,P0329,2025-11-01,7134.47,11991
U001857,E00162,C0032,P0329,2025-12-01,7636.13,11991
U001858,E00162,C0032,P0329,2026-01-01,12535.2,11991
U001859,E00162,C0032,P0329,2026-02-01,8631.99,11991
U001860,E00162,C0032,P0329,2026-03-01,6026.96,11991
U001861,E00162,C0032,P0329,2026-04-01,8496.29,11991
U001862,E00162,C0032,P0329,2026-05-01,7571.39,11991
U001863,E00162,C0032,P0329,2026-06-01,7857.6,11991
U001864,E00163,C0032,P0122,2025-07-01,104.09,112
U001865,E00163,C0032,P0122,2025-08-01,80.01,112
U001866,E00163,C0032,P0122,2025-09-01,82.08,112
U001867,E00163,C0032,P0122,2025-10-01,70.04,112
U001868,E00163,C0032,P0122,2025-11-01,83.36,112
U001869,E00163,C0032,P0122,2025-12-01,85.22,112
U001870,E00163,C0032,P0122,2026-01-01,101.22,112
U001871,E00163,C0032,P0122,2026-02-01,59.45,112
U001872,E00163,C0032,P0122,2026-03-01,82.33,112
U001873,E00163,C0032,P0122,2026-04-01,71.67,112
U001874,E00163,C0032,P0122,2026-05-01,91.49,112
U001875,E00163,C0032,P0122,2026-06-01,65.5,112
U001876,E00164,C0033,P0053,2025-08-01,3404.89,4449
U001877,E00164,C0033,P0053,2025-09-01,3793.77,4449
U001878,E00164,C0033,P0053,2025-10-01,3269.76,4449
U001879,E00164,C0033,P0053,2025-11-01,3159.44,4449
U001880,E00164,C0033,P0053,2025-12-01,2005.72,4449
U001881,E00164,C0033,P0053,2026-01-01,3732.98,4449
U001882,E00164,C0033,P0053,2026-02-01,3276.27,4449
U001883,E00164,C0033,P0053,2026-03-01,3822.29,4449
U001884,E00164,C0033,P0053,2026-04-01,3322.84,4449
U001885,E00164,C0033,P0053,2026-05-01,3085.09,4449
U001886,E00164,C0033,P0053,2026-06-01,3041.03,4449
U001887,E00165,C0033,P0344,2025-07-01,11.56,17
U001888,E00165,C0033,P0344,2025-08-01,10.39,17
U001889,E00165,C0033,P0344,2025-09-01,13.23,17
U001890,E00165,C0033,P0344,2025-10-01,9.14,17
U001891,E00165,C0033,P0344,2025-11-01,13.06,17
U001892,E00165,C0033,P0344,2025-12-01,10.95,17
U001893,E00165,C0033,P0344,2026-01-01,11.98,17
U001894,E00165,C0033,P0344,2026-02-01,12.18,17
U001895,E00165,C0033,P0344,2026-03-01,13.05,17
U001896,E00165,C0033,P0344,2026-04-01,15.08,17
U001897,E00165,C0033,P0344,2026-05-01,11.09,17
U001898,E00165,C0033,P0344,2026-06-01,10.46,17
U001899,E00166,C0034,P0398,2025-07-01,24.05,7
U001900,E00166,C0034,P0398,2025-08-01,24.45,7
U001901,E00166,C0034,P0398,2025-09-01,23.5,7
U001902,E00166,C0034,P0398,2025-10-01,0.0,7
U001903,E00166,C0034,P0398,2025-11-01,0.0,7
U001904,E00166,C0034,P0398,2025-12-01,0.0,7
U001905,E00166,C0034,P0398,2026-01-01,0.0,7
U001906,E00166,C0034,P0398,2026-02-01,0.0,7
U001907,E00166,C0034,P0398,2026-03-01,0.0,7
U001908,E00166,C0034,P0398,2026-04-01,0.0,7
U001909,E00166,C0034,P0398,2026-05-01,0.0,7
U001910,E00166,C0034,P0398,2026-06-01,0.0,7
U001911,E00167,C0034,P0234,2025-07-01,1087.12,288
U001912,E00167,C0034,P0234,2025-08-01,1058.48,288
U001913,E00167,C0034,P0234,2025-09-01,867.44,288
U001914,E00167,C0034,P0234,2025-10-01,0.0,288
U001915,E00167,C0034,P0234,2025-11-01,0.0,288
U001916,E00167,C0034,P0234,2025-12-01,0.0,288
U001917,E00167,C0034,P0234,2026-01-01,0.0,288
U001918,E00167,C0034,P0234,2026-02-01,0.0,288
U001919,E00167,C0034,P0234,2026-03-01,0.0,288
U001920,E00167,C0034,P0234,2026-04-01,0.0,288
U001921,E00167,C0034,P0234,2026-05-01,0.0,288
U001922,E00167,C0034,P0234,2026-06-01,0.0,288
U001923,E00168,C0034,P0391,2025-07-01,59.04,19
U001924,E00168,C0034,P0391,2025-08-01,61.68,19
U001925,E00168,C0034,P0391,2025-09-01,72.66,19
U001926,E00168,C0034,P0391,2025-10-01,0.0,19
U001927,E00168,C0034,P0391,2025-11-01,0.0,19
U001928,E00168,C0034,P0391,2025-12-01,0.0,19
U001929,E00168,C0034,P0391,2026-01-01,0.0,19
U001930,E00168,C0034,P0391,2026-02-01,0.0,19
U001931,E00168,C0034,P0391,2026-03-01,0.0,19
U001932,E00168,C0034,P0391,2026-04-01,0.0,19
U001933,E00168,C0034,P0391,2026-05-01,0.0,19
U001934,E00168,C0034,P0391,2026-06-01,0.0,19
U001935,E00169,C0034,P0409,2025-10-01,2109.75,576
U001936,E00169,C0034,P0409,2025-11-01,2410.74,576
U001937,E00169,C0034,P0409,2025-12-01,2157.45,576
U001938,E00169,C0034,P0409,2026-01-01,0.0,576
U001939,E00169,C0034,P0409,2026-02-01,0.0,576
U001940,E00169,C0034,P0409,2026-03-01,0.0,576
U001941,E00169,C0034,P0409,2026-04-01,0.0,576
U001942,E00169,C0034,P0409,2026-05-01,0.0,576
U001943,E00169,C0034,P0409,2026-06-01,0.0,576
U001944,E00170,C0034,P0220,2025-10-01,3685.78,993
U001945,E00170,C0034,P0220,2025-11-01,3073.13,993
U001946,E00170,C0034,P0220,2025-12-01,3262.37,993
U001947,E00170,C0034,P0220,2026-01-01,0.0,993
U001948,E00170,C0034,P0220,2026-02-01,0.0,993
U001949,E00170,C0034,P0220,2026-03-01,0.0,993
U001950,E00170,C0034,P0220,2026-04-01,0.0,993
U001951,E00170,C0034,P0220,2026-05-01,0.0,993
U001952,E00170,C0034,P0220,2026-06-01,0.0,993
U001953,E00171,C0034,P0319,2025-07-01,3723.26,1171
U001954,E00171,C0034,P0319,2025-08-01,4455.83,1171
U001955,E00171,C0034,P0319,2025-09-01,3888.57,1171
U001956,E00171,C0034,P0319,2025-10-01,0.0,1171
U001957,E00171,C0034,P0319,2025-11-01,0.0,1171
U001958,E00171,C0034,P0319,2025-12-01,0.0,1171
U001959,E00171,C0034,P0319,2026-01-01,0.0,1171
U001960,E00171,C0034,P0319,2026-02-01,0.0,1171
U001961,E00171,C0034,P0319,2026-03-01,0.0,1171
U001962,E00171,C0034,P0319,2026-04-01,0.0,1171
U001963,E00171,C0034,P0319,2026-05-01,0.0,1171
U001964,E00171,C0034,P0319,2026-06-01,0.0,1171
U001965,E00172,C0034,P0387,2025-07-01,70.89,24
U001966,E00172,C0034,P0387,2025-08-01,89.0,24
U001967,E00172,C0034,P0387,2025-09-01,85.3,24
U001968,E00172,C0034,P0387,2025-10-01,0.0,24
U001969,E00172,C0034,P0387,2025-11-01,0.0,24
U001970,E00172,C0034,P0387,2025-12-01,0.0,24
U001971,E00172,C0034,P0387,2026-01-01,0.0,24
U001972,E00172,C0034,P0387,2026-02-01,0.0,24
U001973,E00172,C0034,P0387,2026-03-01,0.0,24
U001974,E00172,C0034,P0387,2026-04-01,0.0,24
U001975,E00172,C0034,P0387,2026-05-01,0.0,24
U001976,E00172,C0034,P0387,2026-06-01,0.0,24
U001977,E00173,C0035,P0441,2025-07-01,5036.6,6829
U001978,E00173,C0035,P0441,2025-08-01,3763.48,6829
