adoption_id,cust_id,entitlement_id,product_id,feature_id,month,usage_events
A0001577,C0007,E00031,P0330,F01493,2025-07-01,0
A0001578,C0007,E00031,P0330,F01493,2025-08-01,0
A0001579,C0007,E00031,P0330,F01493,2025-09-01,0
A0001580,C0007,E00031,P0330,F01493,2025-10-01,0
A0001581,C0007,E00031,P0330,F01493,2025-11-01,0
A0001582,C0007,E00031,P0330,F01493,2025-12-01,0
A0001583,C0007,E00031,P0330,F01493,2026-01-01,0
A0001584,C0007,E00031,P0330,F01493,2026-02-01,0
A0001585,C0007,E00031,P0330,F01493,2026-03-01,0
A0001586,C0007,E00031,P0330,F01493,2026-04-01,0
A0001587,C0007,E00031,P0330,F01493,2026-05-01,0
A0001588,C0007,E00031,P0330,F01493,2026-06-01,0
A0001589,C0007,E00031,P0330,F01494,2025-07-01,0
A0001590,C0007,E00031,P0330,F01494,2025-08-01,154871
A0001591,C0007,E00031,P0330,F01494,2025-09-01,115744
A0001592,C0007,E00031,P0330,F01494,2025-10-01,139791
A0001593,C0007,E00031,P0330,F01494,2025-11-01,140193
A0001594,C0007,E00031,P0330,F01494,2025-12-01,182448
A0001595,C0007,E00031,P0330,F01494,2026-01-01,169915
A0001596,C0007,E00031,P0330,F01494,2026-02-01,173066
A0001597,C0007,E00031,P0330,F01494,2026-03-01,134803
A0001598,C0007,E00031,P0330,F01494,2026-04-01,135898
A0001599,C0007,E00031,P0330,F01494,2026-05-01,149040
A0001600,C0007,E00031,P0330,F01494,2026-06-01,157170
A0001601,C0007,E00031,P0330,F01495,2025-07-01,0
A0001602,C0007,E00031,P0330,F01495,2025-08-01,2516449
A0001603,C0007,E00031,P0330,F01495,2025-09-01,3542255
A0001604,C0007,E00031,P0330,F01495,2025-10-01,3317972
A0001605,C0007,E00031,P0330,F01495,2025-11-01,3167837
A0001606,C0007,E00031,P0330,F01495,2025-12-01,3520062
A0001607,C0007,E00031,P0330,F01495,2026-01-01,2491170
A0001608,C0007,E00031,P0330,F01495,2026-02-01,3394679
A0001609,C0007,E00031,P0330,F01495,2026-03-01,3015980
A0001610,C0007,E00031,P0330,F01495,2026-04-01,3498885
A0001611,C0007,E00031,P0330,F01495,2026-05-01,3122566
A0001612,C0007,E00031,P0330,F01495,2026-06-01,3234345
A0001613,C0007,E00032,P0464,F02099,2025-07-01,1559262
A0001614,C0007,E00032,P0464,F02099,2025-08-01,2001256
A0001615,C0007,E00032,P0464,F02099,2025-09-01,1605252
A0001616,C0007,E00032,P0464,F02099,2025-10-01,1685082
A0001617,C0007,E00032,P0464,F02099,2025-11-01,1789186
A0001618,C0007,E00032,P0464,F02099,2025-12-01,1764930
A0001619,C0007,E00032,P0464,F02099,2026-01-01,1408990
A0001620,C0007,E00032,P0464,F02099,2026-02-01,2053027
A0001621,C0007,E00032,P0464,F02099,2026-03-01,2115618
A0001622,C0007,E00032,P0464,F02099,2026-04-01,1842825
A0001623,C0007,E00032,P0464,F02099,2026-05-01,1533236
A0001624,C0007,E00032,P0464,F02099,2026-06-01,1598084
A0001625,C0007,E00032,P0464,F02100,2025-07-01,86157
A0001626,C0007,E00032,P0464,F02100,2025-08-01,71927
A0001627,C0007,E00032,P0464,F02100,2025-09-01,109613
A0001628,C0007,E00032,P0464,F02100,2025-10-01,90333
A0001629,C0007,E00032,P0464,F02100,2025-11-01,83691
A0001630,C0007,E00032,P0464,F02100,2025-12-01,107529
A0001631,C0007,E00032,P0464,F02100,2026-01-01,110180
A0001632,C0007,E00032,P0464,F02100,2026-02-01,103611
A0001633,C0007,E00032,P0464,F02100,2026-03-01,86866
A0001634,C0007,E00032,P0464,F02100,2026-04-01,81388
A0001635,C0007,E00032,P0464,F02100,2026-05-01,102800
A0001636,C0007,E00032,P0464,F02100,2026-06-01,73671
A0001637,C0007,E00032,P0464,F02101,2025-07-01,2599118
A0001638,C0007,E00032,P0464,F02101,2025-08-01,3179187
A0001639,C0007,E00032,P0464,F02101,2025-09-01,3012278
A0001640,C0007,E00032,P0464,F02101,2025-10-01,2460595
A0001641,C0007,E00032,P0464,F02101,2025-11-01,2736166
A0001642,C0007,E00032,P0464,F02101,2025-12-01,2245144
A0001643,C0007,E00032,P0464,F02101,2026-01-01,3250972
A0001644,C0007,E00032,P0464,F02101,2026-02-01,2936264
A0001645,C0007,E00032,P0464,F02101,2026-03-01,2510982
A0001646,C0007,E00032,P0464,F02101,2026-04-01,2439303
A0001647,C0007,E00032,P0464,F02101,2026-05-01,2338451
A0001648,C0007,E00032,P0464,F02101,2026-06-01,3035267
A0001649,C0007,E00032,P0464,F02102,2025-07-01,132419
A0001650,C0007,E00032,P0464,F02102,2025-08-01,137616
A0001651,C0007,E00032,P0464,F02102,2025-09-01,168093
A0001652,C0007,E00032,P0464,F02102,2025-10-01,164408
A0001653,C0007,E00032,P0464,F02102,2025-11-01,167601
A0001654,C0007,E00032,P0464,F02102,2025-12-01,121304
A0001655,C0007,E00032,P0464,F02102,2026-01-01,132565
A0001656,C0007,E00032,P0464,F02102,2026-02-01,139073
A0001657,C0007,E00032,P0464,F02102,2026-03-01,173316
A0001658,C0007,E00032,P0464,F02102,2026-04-01,166651
A0001659,C0007,E00032,P0464,F02102,2026-05-01,167794
A0001660,C0007,E00032,P0464,F02102,2026-06-01,163781
A0001661,C0007,E00032,P0464,F02103,2025-07-01,0
A0001662,C0007,E00032,P0464,F02103,2025-08-01,35838
A0001663,C0007,E00032,P0464,F02103,2025-09-01,44047
A0001664,C0007,E00032,P0464,F02103,2025-10-01,33485
A0001665,C0007,E00032,P0464,F02103,2025-11-01,41813
A0001666,C0007,E00032,P0464,F02103,2025-12-01,30538
A0001667,C0007,E00032,P0464,F02103,2026-01-01,41596
A0001668,C0007,E00032,P0464,F02103,2026-02-01,44110
A0001669,C0007,E00032,P0464,F02103,2026-03-01,40612
A0001670,C0007,E00032,P0464,F02103,2026-04-01,33181
A0001671,C0007,E00032,P0464,F02103,2026-05-01,35558
A0001672,C0007,E00032,P0464,F02103,2026-06-01,44303
A0001673,C0008,E00033,P0366,F01656,2025-07-01,0
A0001674,C0008,E00033,P0366,F01656,2025-08-01,0
A0001675,C0008,E00033,P0366,F01656,2025-09-01,0
A0001676,C0008,E00033,P0366,F01656,2025-10-01,75232
A0001677,C0008,E00033,P0366,F01656,2025-11-01,134915
A0001678,C0008,E00033,P0366,F01656,2025-12-01,71867
A0001679,C0008,E00033,P0366,F01656,2026-01-01,59725
A0001680,C0008,E00033,P0366,F01656,2026-02-01,106785
A0001681,C0008,E00033,P0366,F01656,2026-03-01,77739
A0001682,C0008,E00033,P0366,F01656,2026-04-01,148863
A0001683,C0008,E00033,P0366,F01656,2026-05-01,91831
A0001684,C0008,E00033,P0366,F01656,2026-06-01,47053
A0001685,C0008,E00033,P0366,F01657,2025-07-01,0
A0001686,C0008,E00033,P0366,F01657,2025-08-01,0
A0001687,C0008,E00033,P0366,F01657,2025-09-01,0
A0001688,C0008,E00033,P0366,F01657,2025-10-01,0
A0001689,C0008,E00033,P0366,F01657,2025-11-01,0
A0001690,C0008,E00033,P0366,F01657,2025-12-01,0
A0001691,C0008,E00033,P0366,F01657,2026-01-01,0
A0001692,C0008,E00033,P0366,F01657,2026-02-01,66667
A0001693,C0008,E00033,P0366,F01657,2026-03-01,74448
A0001694,C0008,E00033,P0366,F01657,2026-04-01,41769
A0001695,C0008,E00033,P0366,F01657,2026-05-01,92175
A0001696,C0008,E00033,P0366,F01657,2026-06-01,50542
A0001697,C0008,E00033,P0366,F01658,2025-07-01,0
A0001698,C0008,E00033,P0366,F01658,2025-08-01,0
A0001699,C0008,E00033,P0366,F01658,2025-09-01,0
A0001700,C0008,E00033,P0366,F01658,2025-10-01,0
A0001701,C0008,E00033,P0366,F01658,2025-11-01,0
A0001702,C0008,E00033,P0366,F01658,2025-12-01,0
A0001703,C0008,E00033,P0366,F01658,2026-01-01,0
A0001704,C0008,E00033,P0366,F01658,2026-02-01,0
A0001705,C0008,E00033,P0366,F01658,2026-03-01,0
A0001706,C0008,E00033,P0366,F01658,2026-04-01,0
A0001707,C0008,E00033,P0366,F01658,2026-05-01,0
A0001708,C0008,E00033,P0366,F01658,2026-06-01,0
A0001709,C0008,E00034,P0482,F02178,2025-07-01,0
A0001710,C0008,E00034,P0482,F02178,2025-08-01,0
A0001711,C0008,E00034,P0482,F02178,2025-09-01,0
A0001712,C0008,E00034,P0482,F02178,2025-10-01,0
A0001713,C0008,E00034,P0482,F02178,2025-11-01,0
A0001714,C0008,E00034,P0482,F02178,2025-12-01,0
A0001715,C0008,E00034,P0482,F02178,2026-01-01,0
A0001716,C0008,E00034,P0482,F02178,2026-02-01,0
A0001717,C0008,E00034,P0482,F02178,2026-03-01,0
A0001718,C0008,E00034,P0482,F02178,2026-04-01,0
A0001719,C0008,E00034,P0482,F02178,2026-05-01,0
A0001720,C0008,E00034,P0482,F02178,2026-06-01,0
A0001721,C0008,E00034,P0482,F02179,2025-07-01,0
A0001722,C0008,E00034,P0482,F02179,2025-08-01,0
A0001723,C0008,E00034,P0482,F02179,2025-09-01,0
A0001724,C0008,E00034,P0482,F02179,2025-10-01,0
A0001725,C0008,E00034,P0482,F02179,2025-11-01,0
A0001726,C0008,E00034,P0482,F02179,2025-12-01,0
A0001727,C0008,E00034,P0482,F02179,2026-01-01,0
A0001728,C0008,E00034,P0482,F02179,2026-02-01,0
A0001729,C0008,E00034,P0482,F02179,2026-03-01,0
A0001730,C0008,E00034,P0482,F02179,2026-04-01,0
A0001731,C0008,E00034,P0482,F02179,2026-05-01,0
A0001732,C0008,E00034,P0482,F02179,2026-06-01,0
A0001733,C0008,E00034,P0482,F02180,2025-07-01,0
A0001734,C0008,E00034,P0482,F02180,2025-08-01,0
A0001735,C0008,E00034,P0482,F02180,2025-09-01,0
A0001736,C0008,E00034,P0482,F02180,2025-10-01,0
A0001737,C0008,E00034,P0482,F02180,2025-11-01,0
A0001738,C0008,E00034,P0482,F02180,2025-12-01,0
A0001739,C0008,E00034,P0482,F02180,2026-01-01,0
A0001740,C0008,E00034,P0482,F02180,2026-02-01,0
A0001741,C0008,E00034,P0482,F02180,2026-03-01,0
A0001742,C0008,E00034,P0482,F02180,2026-04-01,9095
A0001743,C0008,E00034,P0482,F02180,2026-05-01,24867
A0001744,C0008,E00034,P0482,F02180,2026-06-01,13135
A0001745,C0008,E00034,P0482,F02181,2025-07-01,0
A0001746,C0008,E00034,P0482,F02181,2025-08-01,0
A0001747,C0008,E00034,P0482,F02181,2025-09-01,0
A0001748,C0008,E00034,P0482,F02181,2025-10-01,0
A0001749,C0008,E00034,P0482,F02181,2025-11-01,0
A0001750,C0008,E00034,P0482,F02181,2025-12-01,0
A0001751,C0008,E00034,P0482,F02181,2026-01-01,0
A0001752,C0008,E00034,P0482,F02181,2026-02-01,0
A0001753,C0008,E00034,P0482,F02181,2026-03-01,0
A0001754,C0008,E00034,P0482,F02181,2026-04-01,58712
A0001755,C0008,E00034,P0482,F02181,2026-05-01,32973
A0001756,C0008,E00034,P0482,F02181,2026-06-01,41824
A0001757,C0008,E00035,P0483,F02182,2025-07-01,0
A0001758,C0008,E00035,P0483,F02182,2025-08-01,0
A0001759,C0008,E00035,P0483,F02182,2025-09-01,0
A0001760,C0008,E00035,P0483,F02182,2025-10-01,0
A0001761,C0008,E00035,P0483,F02182,2025-11-01,0
A0001762,C0008,E00035,P0483,F02182,2025-12-01,0
A0001763,C0008,E00035,P0483,F02182,2026-01-01,24684
A0001764,C0008,E00035,P0483,F02182,2026-02-01,9390
A0001765,C0008,E00035,P0483,F02182,2026-03-01,26662
A0001766,C0008,E00035,P0483,F02182,2026-04-01,7219
A0001767,C0008,E00035,P0483,F02182,2026-05-01,8556
A0001768,C0008,E00035,P0483,F02182,2026-06-01,24891
A0001769,C0008,E00035,P0483,F02183,2025-07-01,0
A0001770,C0008,E00035,P0483,F02183,2025-08-01,0
A0001771,C0008,E00035,P0483,F02183,2025-09-01,0
A0001772,C0008,E00035,P0483,F02183,2025-10-01,1733207
A0001773,C0008,E00035,P0483,F02183,2025-11-01,2117037
A0001774,C0008,E00035,P0483,F02183,2025-12-01,1083017
A0001775,C0008,E00035,P0483,F02183,2026-01-01,4117461
A0001776,C0008,E00035,P0483,F02183,2026-02-01,3711132
A0001777,C0008,E00035,P0483,F02183,2026-03-01,4153032
A0001778,C0008,E00035,P0483,F02183,2026-04-01,3330471
A0001779,C0008,E00035,P0483,F02183,2026-05-01,2535933
A0001780,C0008,E00035,P0483,F02183,2026-06-01,2684061
A0001781,C0008,E00035,P0483,F02184,2025-07-01,0
A0001782,C0008,E00035,P0483,F02184,2025-08-01,0
A0001783,C0008,E00035,P0483,F02184,2025-09-01,0
A0001784,C0008,E00035,P0483,F02184,2025-10-01,21984
A0001785,C0008,E00035,P0483,F02184,2025-11-01,25567
A0001786,C0008,E00035,P0483,F02184,2025-12-01,38181
A0001787,C0008,E00035,P0483,F02184,2026-01-01,25269
A0001788,C0008,E00035,P0483,F02184,2026-02-01,32115
A0001789,C0008,E00035,P0483,F02184,2026-03-01,10852
A0001790,C0008,E00035,P0483,F02184,2026-04-01,14319
A0001791,C0008,E00035,P0483,F02184,2026-05-01,37960
A0001792,C0008,E00035,P0483,F02184,2026-06-01,20122
A0001793,C0008,E00035,P0483,F02185,2025-07-01,0
A0001794,C0008,E00035,P0483,F02185,2025-08-01,0
A0001795,C0008,E00035,P0483,F02185,2025-09-01,0
A0001796,C0008,E00035,P0483,F02185,2025-10-01,0
A0001797,C0008,E00035,P0483,F02185,2025-11-01,0
A0001798,C0008,E00035,P0483,F02185,2025-12-01,49384
A0001799,C0008,E00035,P0483,F02185,2026-01-01,68821
A0001800,C0008,E00035,P0483,F02185,2026-02-01,98037
A0001801,C0008,E00035,P0483,F02185,2026-03-01,40230
A0001802,C0008,E00035,P0483,F02185,2026-04-01,48893
A0001803,C0008,E00035,P0483,F02185,2026-05-01,136967
A0001804,C0008,E00035,P0483,F02185,2026-06-01,98304
A0001805,C0008,E00035,P0483,F02186,2025-07-01,0
A0001806,C0008,E00035,P0483,F02186,2025-08-01,0
A0001807,C0008,E00035,P0483,F02186,2025-09-01,0
A0001808,C0008,E00035,P0483,F02186,2025-10-01,5546
A0001809,C0008,E00035,P0483,F02186,2025-11-01,10339
A0001810,C0008,E00035,P0483,F02186,2025-12-01,13170
A0001811,C0008,E00035,P0483,F02186,2026-01-01,37892
A0001812,C0008,E00035,P0483,F02186,2026-02-01,36378
A0001813,C0008,E00035,P0483,F02186,2026-03-01,24504
A0001814,C0008,E00035,P0483,F02186,2026-04-01,14687
A0001815,C0008,E00035,P0483,F02186,2026-05-01,13632
A0001816,C0008,E00035,P0483,F02186,2026-06-01,17039
A0001817,C0008,E00036,P0450,F02035,2025-07-01,0
A0001818,C0008,E00036,P0450,F02035,2025-08-01,0
A0001819,C0008,E00036,P0450,F02035,2025-09-01,0
A0001820,C0008,E00036,P0450,F02035,2025-10-01,0
A0001821,C0008,E00036,P0450,F02035,2025-11-01,0
A0001822,C0008,E00036,P0450,F02035,2025-12-01,0
A0001823,C0008,E00036,P0450,F02035,2026-01-01,0
A0001824,C0008,E00036,P0450,F02035,2026-02-01,0
A0001825,C0008,E00036,P0450,F02035,2026-03-01,0
A0001826,C0008,E00036,P0450,F02035,2026-04-01,0
A0001827,C0008,E00036,P0450,F02035,2026-05-01,0
A0001828,C0008,E00036,P0450,F02035,2026-06-01,0
A0001829,C0008,E00036,P0450,F02036,2025-07-01,0
A0001830,C0008,E00036,P0450,F02036,2025-08-01,0
A0001831,C0008,E00036,P0450,F02036,2025-09-01,0
A0001832,C0008,E00036,P0450,F02036,2025-10-01,914989
A0001833,C0008,E00036,P0450,F02036,2025-11-01,2388716
A0001834,C0008,E00036,P0450,F02036,2025-12-01,1615381
A0001835,C0008,E00036,P0450,F02036,2026-01-01,1504495
A0001836,C0008,E00036,P0450,F02036,2026-02-01,1692616
A0001837,C0008,E00036,P0450,F02036,2026-03-01,1391948
A0001838,C0008,E00036,P0450,F02036,2026-04-01,1669628
A0001839,C0008,E00036,P0450,F02036,2026-05-01,885765
A0001840,C0008,E00036,P0450,F02036,2026-06-01,2603005
A0001841,C0008,E00036,P0450,F02037,2025-07-01,0
A0001842,C0008,E00036,P0450,F02037,2025-08-01,0
A0001843,C0008,E00036,P0450,F02037,2025-09-01,0
A0001844,C0008,E00036,P0450,F02037,2025-10-01,28055
A0001845,C0008,E00036,P0450,F02037,2025-11-01,125474
A0001846,C0008,E00036,P0450,F02037,2025-12-01,169714
A0001847,C0008,E00036,P0450,F02037,2026-01-01,138462
A0001848,C0008,E00036,P0450,F02037,2026-02-01,72717
A0001849,C0008,E00036,P0450,F02037,2026-03-01,104472
A0001850,C0008,E00036,P0450,F02037,2026-04-01,45622
A0001851,C0008,E00036,P0450,F02037,2026-05-01,109550
A0001852,C0008,E00036,P0450,F02037,2026-06-01,52213
A0001853,C0009,E00037,P0209,F00930,2025-07-01,0
A0001854,C0009,E00037,P0209,F00930,2025-08-01,42064
A0001855,C0009,E00037,P0209,F00930,2025-09-01,55906
A0001856,C0009,E00037,P0209,F00930,2025-10-01,47829
A0001857,C0009,E00037,P0209,F00930,2025-11-01,44187
A0001858,C0009,E00037,P0209,F00930,2025-12-01,56673
A0001859,C0009,E00037,P0209,F00930,2026-01-01,48382
A0001860,C0009,E00037,P0209,F00930,2026-02-01,55560
A0001861,C0009,E00037,P0209,F00930,2026-03-01,41516
A0001862,C0009,E00037,P0209,F00930,2026-04-01,50538
A0001863,C0009,E00037,P0209,F00930,2026-05-01,63370
A0001864,C0009,E00037,P0209,F00930,2026-06-01,57835
A0001865,C0009,E00037,P0209,F00931,2025-07-01,0
A0001866,C0009,E00037,P0209,F00931,2025-08-01,0
A0001867,C0009,E00037,P0209,F00931,2025-09-01,0
A0001868,C0009,E00037,P0209,F00931,2025-10-01,0
A0001869,C0009,E00037,P0209,F00931,2025-11-01,0
A0001870,C0009,E00037,P0209,F00931,2025-12-01,0
A0001871,C0009,E00037,P0209,F00931,2026-01-01,0
A0001872,C0009,E00037,P0209,F00931,2026-02-01,0
A0001873,C0009,E00037,P0209,F00931,2026-03-01,0
A0001874,C0009,E00037,P0209,F00931,2026-04-01,0
A0001875,C0009,E00037,P0209,F00931,2026-05-01,0
A0001876,C0009,E00037,P0209,F00931,2026-06-01,0
A0001877,C0009,E00037,P0209,F00932,2025-07-01,0
A0001878,C0009,E00037,P0209,F00932,2025-08-01,198868
A0001879,C0009,E00037,P0209,F00932,2025-09-01,130394
A0001880,C0009,E00037,P0209,F00932,2025-10-01,162636
A0001881,C0009,E00037,P0209,F00932,2025-11-01,206146
A0001882,C0009,E00037,P0209,F00932,2025-12-01,143084
A0001883,C0009,E00037,P0209,F00932,2026-01-01,181454
A0001884,C0009,E00037,P0209,F00932,2026-02-01,192441
A0001885,C0009,E00037,P0209,F00932,2026-03-01,203988
A0001886,C0009,E00037,P0209,F00932,2026-04-01,199011
A0001887,C0009,E00037,P0209,F00932,2026-05-01,183294
A0001888,C0009,E00037,P0209,F00932,2026-06-01,186078
A0001889,C0009,E00037,P0209,F00933,2025-07-01,0
A0001890,C0009,E00037,P0209,F00933,2025-08-01,48097
A0001891,C0009,E00037,P0209,F00933,2025-09-01,54730
A0001892,C0009,E00037,P0209,F00933,2025-10-01,54154
A0001893,C0009,E00037,P0209,F00933,2025-11-01,62907
A0001894,C0009,E00037,P0209,F00933,2025-12-01,60699
A0001895,C0009,E00037,P0209,F00933,2026-01-01,55602
A0001896,C0009,E00037,P0209,F00933,2026-02-01,60325
A0001897,C0009,E00037,P0209,F00933,2026-03-01,49889
A0001898,C0009,E00037,P0209,F00933,2026-04-01,49072
A0001899,C0009,E00037,P0209,F00933,2026-05-01,49274
A0001900,C0009,E00037,P0209,F00933,2026-06-01,43639
A0001901,C0009,E00037,P0209,F00934,2025-07-01,0
A0001902,C0009,E00037,P0209,F00934,2025-08-01,2578923
A0001903,C0009,E00037,P0209,F00934,2025-09-01,3227191
A0001904,C0009,E00037,P0209,F00934,2025-10-01,2345172
A0001905,C0009,E00037,P0209,F00934,2025-11-01,3287398
A0001906,C0009,E00037,P0209,F00934,2025-12-01,2106315
A0001907,C0009,E00037,P0209,F00934,2026-01-01,2872121
A0001908,C0009,E00037,P0209,F00934,2026-02-01,2074044
A0001909,C0009,E00037,P0209,F00934,2026-03-01,2312079
A0001910,C0009,E00037,P0209,F00934,2026-04-01,2645312
A0001911,C0009,E00037,P0209,F00934,2026-05-01,2253506
A0001912,C0009,E00037,P0209,F00934,2026-06-01,3317989
A0001913,C0009,E00038,P0017,F00081,2025-10-01,0
A0001914,C0009,E00038,P0017,F00081,2025-11-01,6053505
A0001915,C0009,E00038,P0017,F00081,2025-12-01,7122756
A0001916,C0009,E00038,P0017,F00081,2026-01-01,7181737
A0001917,C0009,E00038,P0017,F00081,2026-02-01,7089781
A0001918,C0009,E00038,P0017,F00081,2026-03-01,6459666
A0001919,C0009,E00038,P0017,F00081,2026-04-01,6341400
A0001920,C0009,E00038,P0017,F00081,2026-05-01,7983031
A0001921,C0009,E00038,P0017,F00081,2026-06-01,6417742
A0001922,C0009,E00038,P0017,F00082,2025-10-01,0
A0001923,C0009,E00038,P0017,F00082,2025-11-01,102700
A0001924,C0009,E00038,P0017,F00082,2025-12-01,113601
A0001925,C0009,E00038,P0017,F00082,2026-01-01,102614
A0001926,C0009,E00038,P0017,F00082,2026-02-01,138515
A0001927,C0009,E00038,P0017,F00082,2026-03-01,128384
A0001928,C0009,E00038,P0017,F00082,2026-04-01,110613
A0001929,C0009,E00038,P0017,F00082,2026-05-01,142451
A0001930,C0009,E00038,P0017,F00082,2026-06-01,111308
A0001931,C0009,E00038,P0017,F00083,2025-10-01,63274
A0001932,C0009,E00038,P0017,F00083,2025-11-01,59323
A0001933,C0009,E00038,P0017,F00083,2025-12-01,53210
A0001934,C0009,E00038,P0017,F00083,2026-01-01,65332
A0001935,C0009,E00038,P0017,F00083,2026-02-01,55264
A0001936,C0009,E00038,P0017,F00083,2026-03-01,53085
A0001937,C0009,E00038,P0017,F00083,2026-04-01,62744
A0001938,C0009,E00038,P0017,F00083,2026-05-01,45578
A0001939,C0009,E00038,P0017,F00083,2026-06-01,44895
A0001940,C0009,E00038,P0017,F00084,2025-10-01,97115
A0001941,C0009,E00038,P0017,F00084,2025-11-01,94560
A0001942,C0009,E00038,P0017,F00084,2025-12-01,83105
A0001943,C0009,E00038,P0017,F00084,2026-01-01,90220
A0001944,C0009,E00038,P0017,F00084,2026-02-01,74478
A0001945,C0009,E00038,P0017,F00084,2026-03-01,86331
A0001946,C0009,E00038,P0017,F00084,2026-04-01,99482
A0001947,C0009,E00038,P0017,F00084,2026-05-01,92647
A0001948,C0009,E00038,P0017,F00084,2026-06-01,76226
A0001949,C0009,E00038,P0017,F00085,2025-10-01,0
A0001950,C0009,E00038,P0017,F00085,2025-11-01,0
A0001951,C0009,E00038,P0017,F00085,2025-12-01,0
A0001952,C0009,E00038,P0017,F00085,2026-01-01,0
A0001953,C0009,E00038,P0017,F00085,2026-02-01,0
A0001954,C0009,E00038,P0017,F00085,2026-03-01,0
A0001955,C0009,E00038,P0017,F00085,2026-04-01,0
A0001956,C0009,E00038,P0017,F00085,2026-05-01,0
A0001957,C0009,E00038,P0017,F00085,2026-06-01,0
A0001958,C0009,E00038,P0017,F00086,2025-10-01,128181
A0001959,C0009,E00038,P0017,F00086,2025-11-01,140769
A0001960,C0009,E00038,P0017,F00086,2025-12-01,104779
A0001961,C0009,E00038,P0017,F00086,2026-01-01,102464
A0001962,C0009,E00038,P0017,F00086,2026-02-01,122392
A0001963,C0009,E00038,P0017,F00086,2026-03-01,93437
A0001964,C0009,E00038,P0017,F00086,2026-04-01,124300
A0001965,C0009,E00038,P0017,F00086,2026-05-01,99800
A0001966,C0009,E00038,P0017,F00086,2026-06-01,112091
A0001967,C0009,E00039,P0463,F02095,2025-07-01,0
A0001968,C0009,E00039,P0463,F02095,2025-08-01,0
A0001969,C0009,E00039,P0463,F02095,2025-09-01,0
A0001970,C0009,E00039,P0463,F02095,2025-10-01,0
A0001971,C0009,E00039,P0463,F02095,2025-11-01,0
A0001972,C0009,E00039,P0463,F02095,2025-12-01,0
A0001973,C0009,E00039,P0463,F02095,2026-01-01,0
A0001974,C0009,E00039,P0463,F02095,2026-02-01,0
A0001975,C0009,E00039,P0463,F02095,2026-03-01,0
A0001976,C0009,E00039,P0463,F02095,2026-04-01,0
A0001977,C0009,E00039,P0463,F02095,2026-05-01,0
A0001978,C0009,E00039,P0463,F02095,2026-06-01,0
A0001979,C0009,E00039,P0463,F02096,2025-07-01,0
A0001980,C0009,E00039,P0463,F02096,2025-08-01,0
A0001981,C0009,E00039,P0463,F02096,2025-09-01,0
A0001982,C0009,E00039,P0463,F02096,2025-10-01,0
A0001983,C0009,E00039,P0463,F02096,2025-11-01,0
A0001984,C0009,E00039,P0463,F02096,2025-12-01,0
A0001985,C0009,E00039,P0463,F02096,2026-01-01,0
A0001986,C0009,E00039,P0463,F02096,2026-02-01,0
A0001987,C0009,E00039,P0463,F02096,2026-03-01,0
A0001988,C0009,E00039,P0463,F02096,2026-04-01,0
A0001989,C0009,E00039,P0463,F02096,2026-05-01,0
A0001990,C0009,E00039,P0463,F02096,2026-06-01,0
A0001991,C0009,E00039,P0463,F02097,2025-07-01,0
A0001992,C0009,E00039,P0463,F02097,2025-08-01,54981
A0001993,C0009,E00039,P0463,F02097,2025-09-01,66312
A0001994,C0009,E00039,P0463,F02097,2025-10-01,55778
A0001995,C0009,E00039,P0463,F02097,2025-11-01,54254
A0001996,C0009,E00039,P0463,F02097,2025-12-01,52344
A0001997,C0009,E00039,P0463,F02097,2026-01-01,67177
A0001998,C0009,E00039,P0463,F02097,2026-02-01,78583
A0001999,C0009,E00039,P0463,F02097,2026-03-01,53077
A0002000,C0009,E00039,P0463,F02097,2026-04-01,64791
A0002001,C0009,E00039,P0463,F02097,2026-05-01,70485
A0002002,C0009,E00039,P0463,F02097,2026-06-01,64592
A0002003,C0009,E00039,P0463,F02098,2025-07-01,0
A0002004,C0009,E00039,P0463,F02098,2025-08-01,0
A0002005,C0009,E00039,P0463,F02098,2025-09-01,0
A0002006,C0009,E00039,P0463,F02098,2025-10-01,0
